stop_id,stop_name,station_id,geo_cluster
B_01023C01-NINOAGUILA,Fuente del Niño - Fuente de las Águilas,station_77_0,77
B_01023B01-SRRSTAROSM,Sierra Santa Rosa - Muinura,station_78_0,78
B_01023B01-SANISIDRO,San Isidro,station_79_0,79
B_01023B01-SRRSTAROS4,Sierra Santa Rosa - Calle 4,station_79_1,79
B_01023B01-SRRSTAROS10,Sierra Santa Rosa - Calle 10,station_80_0,80
B_01023B01-SRRSTAROS13,Sierra Santa Rosa - Calle 13,station_81_0,81
B_01023B01-SRRSTAROSA,Sierra Santa Rosa - Calle 16,station_82_0,82
B_01023B00-ONTARIOATTE,Lago Ontario - Lago Atter,station_83_0,83
B_01023A00-CLEGARIAIZA,Calz. Legaria - Lago Izabal,station_83_1,83
B_0500181-LGRONTARIO,Calz. Legaria - Lago Ontario,station_83_2,83
B_01023B00-ONTARIOLORE,Lago Ontario - San Lorenzo,station_84_0,84
B_01023B00-GOLFONTARI,Golfo del Eden - Lago Ontario,station_85_0,85
B_010C1151-FCPLAGOCHIEM,Felipe Carrillo Puerto - Lago Chiem,station_85_1,85
B_010C1151-FCPCJONLUZ,Felipe Carrillo Puerto - Callejón de la Luz,station_85_2,85
B_010C1151-FCPSNJUANICO,Felipe Carrillo Puerto - San Juanico,station_85_3,85
B_010C1151-FCPESPIRIDIN,Felipe Carrillo Puerto - Lago Espiridino,station_85_4,85
B_010C1100-FCPLGOCHIEM,Felipe Carrillo Puerto - Lago Chiem,station_85_1,85
B_010C1100-FCPCJONLUZ,Felipe Carrillo Puerto - Callejón de la Luz,station_85_2,85
B_010C1100-FCPJUANICO,Felipe Carrillo Puerto - Callejón San Juanico,station_85_3,85
B_01023B00-MNALGOLFOE,Av. Marina Nacional - Golfo del Eden,station_86_0,86
B_01023A00-CETRAMTAC2,CETRAM Tacuba 2,station_87_0,87
B_01023A00-CETRAMTACU,CETRAM Tacuba,station_87_0,87
B_010C1900-MTROTACUBA,Base Metro Tacuba,station_87_0,87
B_0100C701-EJ3NMXTCB,Eje 3 Norte Av. Cuitlahuac - México-Tacuba,station_87_1,87
B_0100C700-MNOENEGRO,Av. Mariano Escobedo - Mar Negro,station_87_2,87
B_0100C700-EJ3NMXTCB,Eje 3 Norte Av. Cuitlahuac - México-Tacuba,station_87_1,87
B_010C1621-CUITLAHUAC,Base Metro Cuitlahuac,station_87_3,87
B_010C1621-AZCAGASCASO,Av. Azcapotzalco - Lago Gascasonica,station_87_4,87
B_010C1601-MXTBPUENTE,México-Tacuba - Puente,station_87_5,87
B_010C1601-MXTBMETRO,México-Tacuba - Metro Tacuba,station_87_6,87
B_010C1601-MXTBPANADER,México-Tacuba - Panaderia la Palanca,station_87_7,87
B_010C1601-MXTBCARIBE,México-Tacuba - Mar Caribe,station_87_8,87
B_010C1601-MXTBAFFIN,México-Tacuba - Mar Baffin,station_87_9,87
B_010C1601-MXTBHUDSON,México-Tacuba - Mar Hudson,station_87_10,87
B_010C1601-MXTBCUITLAHU,México-Tacuba - Cuitlahuac,station_87_11,87
B_010C1601-MXTBCDAPOPO,México-Tacuba - Cerrada Popotla,station_87_12,87
B_010C1601-MXTBARAFURA,México-Tacuba - Arafura,station_87_13,87
B_010C1601-MXTBPOPOTLA,México-Tacuba - Metro Popotla,station_87_14,87
B_010C1600-MXTCBCUERNA,México-Tacuba - Ferrocarril de Cuernavaca,station_87_15,87
B_010C1600-MXTCBCOLMIL,México-Tacuba - Colegio Militar,station_87_16,87
B_010C1600-MXTCBCANITAS,México-Tacuba - Parque CaNitas,station_87_17,87
B_010C1600-MXTCBNTRIST,México-Tacuba - Arbol de la Noche Triste,station_87_18,87
B_010C1600-MXTCBCUITLAH,México-Tacuba - Metro Cuitlahuac,station_87_19,87
B_010C1600-MXTCBTIRENO,México-Tacuba - Mar Tireno,station_87_20,87
B_010C1600-MXTCBMETRO,México-Tacuba - Metro Tacuba,station_87_6,87
B_010C1600-MXTCBMERCA,México-Tacuba - Mercado Tacuba,station_87_21,87
B_010C1600-MXTCBCALIFOR,México-Tacuba - Golfo de California,station_87_22,87
B_010C1600-MXTCBLEGARIA,México-Tacuba - Calz. Legaria,station_87_23,87
B_0200L7-TACUBA,Tacuba,station_87_24,87
B_0200L2-POPOTLA,Popotla,station_87_25,87
B_0200L2-CUITLAHUAC,Cuitláhuac,station_87_3,87
B_0200L2-TACUBA,Tacuba,station_87_0,87
B_0400L6-CALZMX-TAC1,Calz. México Tacuba,station_87_26,87
B_0400L6-CALZMX-TAC0,Calz. México Tacuba,station_87_26,87
B_05107B0-CARIBEMXTCB,Mar Caribe - México Tacuba,station_87_8,87
B_0500181-MXTBFERRCUER,Calz. México Tacuba - Ferrocarril a Cuernavaca,station_87_15,87
B_0500181-MXTBCANITAS,Calz. México Tacuba - CaNitas,station_87_27,87
B_0500181-MXTBARBOLNT,Calz. México Tacuba - Arbol de la Noche Triste,station_87_28,87
B_0500181-MXTBNOESCOB,Calz. México Tacuba - Mariano Escobedo,station_87_29,87
B_0500181-MXTBMARTIRRE,Calz. México Tacuba - Mar Tirreno,station_87_30,87
B_0500181-MXTBGOLFCALI,Calz. México Tacuba - Golfo de California,station_87_22,87
B_0500181-MXTBMTACUBA,Calz. México Tacuba - Frente a Metro Tacuba,station_87_31,87
B_0500181-LGRGLORENZO,Calz. Legaria - Golfo de San Lorenzo,station_87_32,87
B_0500180-CMXTBCJONZAN,Calz. México-Tacuba - Callejón de la Zanja,station_87_33,87
B_0500180-CMXTBPOPOTL,Calz. México-Tacuba - Cerrada Popotla,station_87_12,87
B_0500180-CMXTBCUITLAHU,Calz. México-Tacuba - Av. Cuitlahuac,station_87_34,87
B_0500180-CMXTBHUDSON,Calz. México-Tacuba - Mar Hudson,station_87_10,87
B_0500180-CMXTBARABIGO,Calz. México-Tacuba - Mar Arabigo,station_87_35,87
B_0500180-CMXTACUBA,Calz. México - Tacuba y Parque Vía,station_87_36,87
B_05011A1-CALZMXTACUBA,Calz. México Tacuba,station_87_26,87
B_05011A1-MARNEGRO,Mar Negro,station_87_37,87
B_05011A0-CALZMXTACUBA,Calz. México Tacuba,station_87_26,87
B_01023A00-PIPILANARCI,Blvd. Pipila - Narciso de Mendoza,station_88_0,88
B_01023A00-PIPILACONSC,Blvd. Pipila - Av. del Conscripto,station_88_1,88
B_01023A00-LERMAMEDIC,Av. Río Lerma - Especialidades Médicas,station_88_2,88
B_01023A00-ESPMEDICAS,Especialidades Médicas,station_88_3,88
B_01023A01-LERMAFCOME,Acueducto Río Lerma - Narciso Mendoza,station_88_4,88
B_01023A01-IMLTRTECAMA,Industria Militar - Puente Tecamachalco,station_89_0,89
B_01023A00-IMLTRTECAMA,Industria Militar - Puente Tecamachalco,station_89_0,89
B_0100C831-TECTRITONES,Puente de Tecamachalco - Fuente tritones,station_89_1,89
B_01023A01-IMLTRMEDICS,Industria Militar - Especialidades Médicas,station_90_0,90
B_01023A00-IMLTRMEDICS,Industria Militar - Especialidades Médicas,station_90_0,90
B_01023A01-IMLTRCESAR,Industria Militar - Gral. Cesareo Castro,station_91_0,91
B_01023A00-IMLTRCESAR,Industria Militar - Gral. Cesareo Castro,station_91_0,91
B_01023A01-IMLTRABRAH,Industria Militar - Gral. Abraham Cepeda,station_92_0,92
B_01023A00-IMLTRABRAH,Industria Militar - Gral. Abraham Cepeda,station_92_0,92
B_01023A01-IMLTRILDEFO,Industria Militar - Gral. Ildefonso Vazquez (Velatorio),station_93_0,93
B_01023A00-IMLTRILDEFO,Industria Militar - Gral. Ildefonso Vazquez (Velatorio),station_93_0,93
B_01023A01-IMLTRJCABRL,Industria Militar - Gral. Juan Cabral,station_94_0,94
B_01023A00-IMLTRJCABRL,Industria Militar - Gral. Juan Cabral,station_94_0,94
B_01023A01-IMLTRAPERIF,Industria Militar - Anillo Periférico,station_95_0,95
B_01023A00-CLEGARIAPER,Calz. Legaria - Anillo Periférico,station_95_1,95
B_010C1301-PERIFELEGAR,Periférico y Calz. Legaria,station_95_2,95
B_010C1801-MAVILACLEGA,Blvd. Manuel Avila C. y Calz. Legaria,station_95_3,95
B_010C1800-MAVILACLEG,Blvd. Manuel Avila C. y Legaria,station_95_3,95
B_05057A1-AVILEGARIA,Anillo Periférico Blvd. Manuel Avila Camacho - Calz. Legaria,station_95_4,95
B_05057A0-AVILINDMILITA,Anillo Periférico Blvd. Manuel Avila Camacho - Av. Industria Militar,station_95_5,95
B_01023A01-CLEGARIARDZ,Calz. Legaria - Presa Rodríguez,station_96_0,96
B_01023A00-CLEGARIARDZ,Calz. Legaria - Presa Rodríguez,station_96_0,96
B_01023A01-CLEGARIAPRD,Calz. Legaria - Presa Endo,station_96_1,96
B_010C1201-SOLISLEGAR,Presa Solis y Legaria,station_96_2,96
B_010C1201-SALINILSOLIS,Presa Salinillas y Presa Solis,station_96_3,96
B_010C1200-SOLISALINILL,Presa Solis y Presa Salinillas,station_96_3,96
B_010C1200-SOLISLEGARIA,Presa Solis y Legaria,station_96_2,96
B_01023A00-CLEGARIAPRE,Calz. Legaria - Presa Salinillas Presa Don Martín,station_97_0,97
B_01023A01-CLEGARIAPRE,Calz. Legaria - Presa Angostura,station_98_0,98
B_01023A00-CLEGARIAMON,Calz. Legaria - Glorieta de la Moneda,station_98_1,98
B_01023A01-CLEGARIARIO,Calz. Legaria - Río San Joaquín,station_99_0,99
B_01023A00-CLEGARIARIO,Calz. Legaria - Río San Joaquín,station_99_0,99
B_01023A01-CLEGARIAGIN,Calz. Legaria - Ginebra,station_99_1,99
B_01023A00-GTAPANTEONF,Glorieta del Panteón Frances,station_99_2,99
B_01023A01-CLEGARIAC2,Calz. Legaria - Calle 2,station_99_3,99
B_01023A00-CLEGARIASTA,Calz. Legaria - Glorieta Santa Cruz Cacalco,station_99_4,99
B_01023A01-CLEGARIATIT,Calz. Legaria - Lago Atitlan,station_99_5,99
B_01023A00-CLEGARIATIT,Calz. Legaria - Lago Atitlan,station_99_5,99
B_01023A01-CLEGARIAGTA,Calz. Legaria - Glorieta Ignacio Allende,station_100_0,100
B_01023A00-CLEGARIAGTA,Calz. Legaria - Glorieta Ignacio Allende,station_100_0,100
B_01023A01-CLEGARIAFPE,Calz. Legaria - Felipe Carrillo Puerto,station_101_0,101
B_01023A00-CLEGARIAFPE,Calz. Legaria - Felipe Carrillo Puerto,station_101_0,101
B_010C1100-FCPLEGARIA,Felipe Carrillo Puerto - Calz. de Legaria,station_101_0,101
B_0500181-FCPLEGARIA,Felipe Carrrilo Puerto - Calz. Legaria,station_101_0,101
B_01023A00-CLEGARIASUP,Calz. Legaria - Lago Superior,station_102_0,102
B_0500181-LGRLSUPERIOR,Calz. Legaria - Lago Superior,station_102_0,102
B_0300L7-GTACUI01,Glorieta Cuitláhuac,station_103_0,103
B_010C1151-REFRFLORESM,Av. Paseo de la Reforma - Ricardo Flores Magón,station_103_1,103
B_0300L7-GTACUI1,Glorieta Cuitláhuac,station_103_0,103
B_0400L5-GLEZBOCANE,González Bocanegra,station_103_2,103
B_0400L5-MATAMOROS1,Matamoros,station_103_3,103
B_0500181-RFMPREFORMA,Ricardo Flores Magón - Paseo de la Reforma,station_103_1,103
B_0500180-REFALLENDE,Reforma - Allende,station_103_4,103
B_0500180-RFMGONALLEND,Ricardo Flores Magón - Allende,station_103_5,103
B_0300L5-GANADEROS1,Ganaderos,station_104_0,104
B_0300L5-GANADEROS,Ganaderos,station_104_0,104
B_0300L5-CHURUOTE1,Churubusco Oriente,station_105_0,105
B_0300L5-CHURUOTE,Churubusco Oriente,station_105_0,105
B_TRIOX0-EJ4OTECHURU,eje 4 Oriente Av. Rio Churubusco,station_105_1,105
B_TRIOX0-CALL2,Calle 2,station_105_2,105
B_01022D00-AV5CALL12,Av. 5 y Calle 12,station_105_3,105
B_0300L5-ACULCO1,Aculco,station_106_0,106
B_0300L5-ACULCO,Aculco,station_106_0,106
B_0300L5-APATLACO1,Apatlaco,station_107_0,107
B_0300L5-APATLACO,Apatlaco,station_107_0,107
B_0200L8-APATLACO,Apatlaco,station_107_0,107
B_0300L5-CANALAPATLAC1,Canal de Apatlaco,station_108_0,108
B_0300L5-CANALAPATLACO,Canal de Apatlaco,station_108_0,108
B_0300L5-COLBACH31,Colegio de Bachilleres 3,station_109_0,109
B_0300L5-COLBACH3,Colegio de Bachilleres 3,station_109_0,109
B_0300L5-RECREO1,Recreo,station_110_0,110
B_0300L5-RECREO,Recreo,station_110_0,110
B_0300L5-MOCTEZUMA1,Moctezuma,station_111_0,111
B_0300L5-MOCTEZUMA,Moctezuma,station_111_0,111
B_010C1901-EJ3OUNIDADAN,Eje 3 Oriente Francisco del Paso y Troncoso - Unidad Anaranjada,station_111_1,111
B_0200L1_MOCTEZUMA,Moctezuma,station_111_2,111
B_0300L4-MOCTEZUMA,Moctezuma,station_111_0,111
B_010Z4F00-IGNZARG4IGNZ,Calz. Ignacio Zaragoza y 4 de Ignacio Zaragoza,station_111_3,111
B_0300L5-SANLAZARO1,San Lázaro Sur,station_112_1,112
B_0200L1-SANLAZARO,San Lázaro,station_112_1,112
B_0300L5-SANLAZARO,San Lázaro Norte,station_112_1,112
B_0300L4-LAZARO1,San Lázaro Oriente,station_112_1,112
B_0300L4-LAZARO0,San Lázaro,station_112_1,112
B_010Z4F01-CETRMSANLAZA,Base CETRAM Metro San Lázaro,station_112_1,112
B_010Z4F00-EMMBSANLAZ,Eje 3 Ote. Ing Eduardo Molina y MB San Lázaro,station_112_4,112
B_010Z4H01-EDMOCALINGZARA,Av. Eduardo Molina y Calz. Ignacio Zaragoza,station_112_5,112
B_0300L5-RIOCONSULADO1,Río Consulado,station_113_0,113
B_0300L5-RIOCONSULADO,Río Consulado,station_113_0,113
B_CONGE1-EDOMOLINA,Eduardo Molina,station_113_1,113
B_010Z4A00-EDMOOTE830,Eje 3 Ote. Ing Eduardo Molina y Oriente 83,station_113_2,113
B_010Z4A00-E3INEDMOPIN,Eje 3 Ote. Ing Eduardo Molina y Calle Platino,station_113_3,113
B_010Z4B00-OTE83NTE76A,Oriente 83 y Norte 76-A,station_113_4,113
B_010Z4F01-CIRINTRCONS,Eje 3 Ote. Ing Eduardo Molina y Circuito Interior Río Consulado,station_113_5,113
B_010Z4F01-EDMOOTE831,Eje 3 Ote. Ing Eduardo Molina y Oriente 83,station_113_2,113
B_01020A00-CIREDUMOL2,Circuito Interior - Eduardo Molina,station_113_6,113
B_01020A00-CIRTAVEDUMOL,Circuito Interior - Av Eduardo Molina,station_113_6,113
B_0300L5-RIOSTACOLETA1,Río Santa Coleta,station_114_0,114
B_0300L5-RIOSTACOLETA,Río Santa Coleta,station_114_0,114
B_010Z4F01-EDMOOTE871,Eje 3 Ote. Ing Eduardo Molina y Oriente 87,station_114_1,114
B_0300L5-OTE1011,Oriente 101,station_115_0,115
B_0300L5-OTE101,Oriente 101,station_115_0,115
B_0100C701-EJ3NEJ3OTE,Eje 3 Norte Angel Álbino Corzo - Eje 3 Oriente Ing. Eduardo Molina,station_115_1,115
B_0100C700-EJ3NEJ3OTE,Eje 3 Norte Ángel Albino Corzo - Eje 3 Oriente Ing. Eduardo Molina,station_115_1,115
B_0100C700-EJ3NTE78A,Eje 3 Norte Ángel Albino Corzo - Norte 78A,station_115_2,115
B_0400L4-EDOMOLINA1,Eduardo Molina,station_115_3,115
B_0400L4-EDOMOLINA0,Eduardo Molina,station_115_3,115
B_05011A1-AVINGEDOMOLI,Av. Ingeniero Eduardo Molina,station_115_4,115
B_05011A0-EDOMOLINA,Eduardo Molina,station_115_3,115
B_010Z4A00-EDMOOTE103,Eje 3 Ote. Ing Eduardo Molina y Oriente 103,station_115_5,115
B_010Z4A00-EDMOOTE950,Eje 3 Ote. Ing Eduardo Molina y Oriente 95,station_115_6,115
B_010Z4D00-OTE95E3ORIEN0,Oriente 95 y Eje 3 Oriente,station_115_7,115
B_010Z4D01-OTE95E3OTE1,Oriente 95 y Eje 3 Oriente,station_115_7,115
B_010Z4F01-EDMOOTE951,Eje 3 Ote. Ing Eduardo Molina y Oriente 95,station_115_6,115
B_0300L5-VICTORIA1,Victoria,station_116_0,116
B_0300L5-VICTORIA,Victoria,station_116_0,116
B_010Z4A00-VICEJE3INGEDM0,Av. Victoria Ote. y Eje 3 Ote. Ing.  Eduardo Molina,station_116_1,116
B_010Z4C00-VICOTEEDUMOL,Av. Victoria Ote. y Eduardo Molina,station_116_2,116
B_0300L5-TALISMAN1,Talisman,station_117_0,117
B_0300L5-TALISMAN,Talisman,station_117_0,117
B_010C1500-EJ4NEJ3OTE,Eje 4 Norte Av. Talismán - Eje 3 Oriente Av. Ing. Eduardo Molina,station_117_1,117
B_010C1501-EJ4NEJ3OTE,Eje 4 Norte Av. Talismán - Eje 3 Oriente Av. Ing. Eduardo Molina,station_117_1,117
B_0300L5-RIOGPE1,Río de Guadalupe,station_118_0,118
B_0300L5-RIOGPE,Río de Guadalupe,station_118_0,118
B_0300L5-SANJUANARAGO1,San Juan de Aragón,station_119_0,119
B_0300L5-SANJUANARAGO,San Juan de Aragón,station_119_0,119
B_0300L6-JUANARAGON,San Juan de Aragón,station_119_0,119
B_0400L5-CLINICA23IMSS,Clínica 23 IMSS,station_119_1,119
B_0400L5-EDOMOLINA1,Eduardo Molina,station_119_0,119
B_0400L5-EDOMOLINA0,Eduardo Molina,station_119_0,119
B_0300L5-PREPA31,Preparatoria 3,station_120_0,120
B_0300L5-PREPA3,Preparatoria 3,station_120_0,120
B_0300L5-COYOL1,El Coyol,station_121_0,121
B_0300L5-COYOL,El Coyol,station_121_0,121
B_0300L5-VASCOQUIRO1,Vasco de Quiroga,station_122_0,122
B_0300L5-VASCOQUIRO,Vasco de Quiroga,station_122_0,122
B_0300L5-5MAYO1,5 de Mayo,station_123_0,123
B_0300L5-5MAYO,5 de Mayo,station_123_0,123
B_0500331-5MAYEDOMOLIN,5 de Mayo - Av. Ing. Eduardo Molina,station_123_1,123
B_0300L5-NEWSDIVINE1,314 Memorial New's Divine,station_124_0,124
B_0300L5-NEWSDIVINE,314 Memorial New's Divine,station_124_0,124
B_0300L3-STACRUZATOYAC,Pueblo Sta. Cruz Atoyac,station_125_0,125
B_0100C600-MPOLIBVENAD,Municipio Libre y Parque de los Venados,station_125_0,125
B_0400L3-CUAUHTEMOC0,Cuauhtémoc,station_125_2,125
B_0400L8-CDAMSTAMPA,Cerrada Manuel Stampa,station_126_0,126
B_0400L8-ENCBIOLOGICA,Escuela Nacional de Ciencias Biológicas,station_126_1,126
B_0100Z120-MPOLITECNICO,Metro Politécnico,station_126_2,126
B_01ITEC10-WMASSCIENBIO,Wilfrido Massieu y Ciencias Biológicas,station_126_3,126
B_01ITEC10-EJEMASSIEU,Eje Central y Wilfrido Massieu,station_126_4,126
B_0400L8-ENCBIOLOGICAS,Escuela Nacional de Ciencias Biológicas,station_126_1,126
B_0400L8-WILFRIDOMASS,Wilfrido Massieu,station_126_5,126
B_05116A1-CENTENARI,Centenario,station_127_0,127
B_05116A1-DSTLEONES,Desierto de los Leones,station_127_1,127
B_05116A1-EDIGALAXIA,Edificios Galaxia,station_127_2,127
B_05116A1-PRESA,Presa,station_127_3,127
B_05116A0-FERROCARRIL,Ferrocarril,station_127_4,127
B_05116A0-DTOLEONES,Desierto de los Leones,station_127_1,127
B_05116A0-PRESAGALAXIA,La Presa y Edificios Galaxia,station_127_5,127
B_0501161-ROMULOFARR,Romulo O'Farril,station_127_6,127
B_0501160-ROMULOFARR,Romulo O'Farril,station_127_6,127
B_010C1150-EJ1NREFORMA,Eje 1 Norte Rayón - Av. Paseo de la Reforma,station_128_0,128
B_0100Z120-REPECUADOR,República Ecuador,station_128_1,128
B_010C1101-EJ1NPREFORM,Eje 1 Norte Mosqueta - Paseo de la Reforma,station_128_2,128
B_010C1100-EJ1NALLENDE,Eje 1 Norte Rayón - Allende,station_128_3,128
B_010C1001-ILRAYONCJR,Ignacio López Rayón y Cjon. Rayon,station_128_4,128
B_010C1001-MOSQUPREFOR,Mosqueta y Paseo de la Reforma,station_128_5,128
B_0200LB-GARIBALDI,Garibaldi y Lagunilla,station_128_6,128
B_0200L8-GARIBALDI,Garibaldi y Lagunilla,station_128_6,128
B_0300L7-GARIBALDI1,Garibaldi,station_128_7,128
B_0300L7-GARIBALDI0,Garibaldi,station_128_8,128
B_0400L5-GARIBALDI0,Garibaldi,station_128_8,128
B_0400L5-GARIBALDI1,Garibaldi,station_128_7,128
B_0400L5-MOCTEZUMA,Moctezuma,station_128_9,128
B_05027A1-ZARAGMENESE,Zaragoza - Carlos Julio Meneses,station_128_10,128
B_0500181-EJ1NTEALLENDE,Eje 1 Norte Rayón - Allende,station_128_3,128
B_010C1150-RFMEJCTRALC,Ricardo Flores Magón - Eje Central Lázaro Cardenas,station_129_0,129
B_010C1151-RFMEJCTRALC,Ricardo Flores Magón - Eje Central Lázaro Cardenas,station_129_0,129
B_0100Z120-LUNA,Luna,station_129_1,129
B_0100Z120-FLORESMAGO1,Flores Magón ,station_129_2,129
B_0400L1-FLORESMAG1,Flores Magón,station_129_2,129
B_0400L1-LUNA1,Luna,station_129_1,129
B_0400L1-LUNA0,Luna,station_129_1,129
B_0400L1-FLORESMAG0,Flores Magón,station_129_2,129
B_05027A1-ZARAGRFMAGO,Zaragoza - Av. Ricardo Flores Magon,station_129_3,129
B_05027A0-HEROMOSQUET,Calle Héroes - Mosqueta Eje 1 Norte y Flores Magon,station_129_4,129
B_0500181-RFMEJCTRLCAR,Ricardo Flores Magón - Eje Central Lázaro Cardenas,station_129_0,129
B_0500180-RFMGONEJNTE,Ricardo Flores Magón - Eje Central Norte,station_129_5,129
B_010C1150-RFMLERDO,Ricardo Flores Magón - Lerdo,station_130_0,130
B_010C1150-RFMISSSTE,Ricardo Flores Magón - Tienda ISSSTE,station_130_1,130
B_010C1150-RFMZARCO,Ricardo Flores Magón - Zarco,station_130_2,130
B_010C1151-RFMZARCO,Ricardo Flores Magón - Zarco,station_130_2,130
B_010C1151-RFMLERDO,Ricardo Flores Magón - Lerdo,station_130_0,130
B_0500181-RFMLERDO,Ricardo Flores Magón - Lerdo,station_130_0,130
B_0500181-RFMZARCO,Ricardo Flores Magón - Zarco,station_130_2,130
B_0500180-RFMGONLERDO,Ricardo Flores Magón - Lerdo,station_130_0,130
B_010C1150-RFMGUERRERO,Ricardo Flores Magón - Guerrero,station_131_0,131
B_010C1150-RFMZARAGOZA,Ricardo Flores Magón  - Zaragoza,station_131_1,131
B_010C1151-RFMGUERRERO,Ricardo Flores Magón - Guerrero,station_131_0,131
B_0100Z120-FLORESMAGO2,Flores Magón ,station_131_2,131
B_0300L3-RFLORESMAGON,Ricardo Flores Magón,station_131_3,131
B_0500181-RFMZARAGOZA,Ricardo Flores Magón - Zaragoza,station_131_1,131
B_0500180-RFMGONEJGUE,Ricardo Flores Magón - Eje Guerrero,station_131_0,131
B_0500180-RFMGONZARAG,Ricardo Flores Magón - Zaragoza,station_131_1,131
B_010C1150-RFMSABINO,Ricardo Flores Magón - Sabino,station_132_0,132
B_010C1150-RFMLAUREL,Ricardo Flores Magón - Laurel,station_132_1,132
B_010C1150-RFMFRESNO,Ricardo Flores Magón - Fresno,station_132_1,132
B_010C1150-RFMCEDRO,Ricardo Flores Magón - Cedro,station_132_2,132
B_010C1151-RFMCEDRO,Ricardo Flores Magón - Cedro,station_132_2,132
B_010C1151-RFMFRESNO,Ricardo Flores Magón - Fresno,station_132_1,132
B_0500181-RFMFRESNO,Ricardo Flores Magón - Fresno,station_132_1,132
B_0500180-RFMGONFRESN,Ricardo Flores Magón - Fresno,station_132_1,132
B_010C1150-RFMNOGAL,Ricardo Flores Magón - Nogal,station_133_0,133
B_CONGE0-CALZGALLOS,Calz. de los Gallos,station_133_1,133
B_0500181-CGALLRCONSUL,Calz. de los Gallos - Río Consulado,station_133_2,133
B_0500180-RFMGONRCON,Ricardo Flores Magón  - Río Consulado,station_133_3,133
B_01020A00-CIRTFLORMAG,Circuito Interior - Flores Magón,station_133_4,133
B_010C1150-MAESGALLOS,Av. de los Maestros - Calz. de los Gallos,station_134_0,134
B_010C1001-GALLSPAPRIE,Calz. de los Gallos y Plan de Agua Prieta,station_134_1,134
B_010C1001-CAMARNGALL,Calz. Camarones y Calz. de los Gallos,station_134_2,134
B_05019A0-PSLAVGALLOS,Plan de San Luis - Av. de los Gallos,station_134_3,134
B_0500181-CGALLAVMAEST,Calz. de los Gallos - Av. de los Maestros,station_134_0,134
B_0500181-PAYACALZGALL,Plan de Ayala - Calz. de los Gallos,station_134_4,134
B_0500180-CGALLAVMAEST,Calz. de los Gallos - Av. de los Maestros,station_134_0,134
B_0500180-CGALLPSL,Calz. de los Gallos - Plan de San Luis,station_134_3,134
B_010C1151-GAONAMILITAR,Rodolfo Gaona - Av. Ingenieros Militares,station_135_0,135
B_010C1201-GAONAMILITAR,Rodolfo Gaona e Ingenieros Militares,station_135_0,135
B_010C1151-SOTELORNO102,Lomas de Sotelo - Retorno 102,station_136_0,136
B_010C1201-SOTELOAMIST,Lomas de Sotelo y Presa Amistad,station_136_1,136
B_010C1151-SOTELOJOAQ,Lomas de Sotelo - Av. Río San Joaquín,station_137_0,137
B_010C1151-JOAQMOLIERE,Av. Río San Joaquin - Moliere,station_138_0,138
B_010C1151-JOAQ,Av. Río San Joaquin - Lago Erne,station_139_0,139
B_010C1151-HIELMARJOAQ,Lago Hielmar - Av. Río San Joaquin,station_140_0,140
B_010C1151-HIELMARGINEB,Lago Hielmar - Lago Ginebra,station_141_0,141
B_0200L7-SANJOAQUIN,San Joaquín,station_141_1,141
B_010C1151-CHIEMLGNAUR,Lago Chiem - Lago Naur,station_142_0,142
B_010C1151-FCPCONSTANZ,Felipe Carrillo Puerto - Lago Constanza,station_143_0,143
B_010C1101-FCPMARIRLAND,Felipe Carrillo Puerto - Mar Irlanda,station_143_1,143
B_010C1100-FCPCONSTANZ,Felipe Carrillo Puerto - Lago Constanza,station_143_0,143
B_010C1100-FCPMARINANAL,Felipe Carrillo Puerto - Marina Nacional,station_143_2,143
B_010C1901-MNALFPECPTO,Marina Nacional - Felipe Carrillo Puerto,station_143_2,143
B_010C1900-MNALFPECPTO,Marina Nacional - Felipe Carrillo Puerto,station_143_2,143
B_0500591-MNALCARRILLO,Marina Nacional - Carrillo Puerto,station_143_2,143
B_0500590-MNALCARRILLO,Marina  Nacional - Carrillo Puerto,station_143_2,143
B_0500590-MNALESPIRIDIN,Marina Nacional - Lago Espiridino,station_143_3,143
B_TRIOX0-TERMCTRALABA,Terminal Central de Abastos,station_144_0,144
B_010C1930-CTRALABASTO,Base Central de Abastos,station_144_1,144
B_0100C421-NVAVIGA,La Nueva Viga,station_144_2,144
B_05161D0-ABASTOABARR,C. C. Central de Abasto - Abarrotes,station_144_3,144
B_TRIOX0-HUALQUI,Hualquila,station_145_0,145
B_TRIOX0-GERENTES,Gerentes,station_145_1,145
B_TRIOX0-ETNOGRAFOS,Etnografos,station_145_2,145
B_TRIOX0-EMBAJADORES,Embajadores,station_145_3,145
B_TRIOX0-DIPLOMATICOS,Diplomaticos,station_145_4,145
B_TRIOX0-ARCHIVISTAS,Archivistas,station_145_5,145
B_TRIOX0-AVCNLAPATLAC,Av. Canal de Apatlaco,station_145_6,145
B_TRIOX0-HUALQUILA,Hualquila,station_145_0,145
