source,target,route_id,agency_id,avg_travel_time_s,trip_count,headway_secs
station_2788_0,station_2787_2,B_CMX01024B,CC,109.0,1,300
station_2788_0,station_2789_0,B_CMX01024B,CC,102.0,1,300
station_2789_0,station_2788_0,B_CMX01024B,CC,102.0,1,300
station_2789_0,station_2790_0,B_CMX01024B,CC,76.0,1,300
station_278_0,station_277_0,B_CMX0100Z1,CC,177.66666666666666,3,270
station_2790_0,station_1468_1,B_CMX01024B,CC,105.0,1,300
station_2791_0,station_1468_1,B_CMX01024B,CC,71.0,1,300
station_2791_0,station_2792_0,B_CMX01024B,CC,94.0,1,300
station_2792_0,station_2791_0,B_CMX01024B,CC,92.0,1,300
station_2792_0,station_2793_0,B_CMX01024B,CC,48.0,1,300
station_2793_0,station_1088_1,B_CMX01024B,CC,73.0,1,300
station_2793_0,station_2792_0,B_CMX01024B,CC,53.0,1,300
station_2794_0,station_1088_2,B_CMX01024B,CC,93.0,1,300
station_2794_0,station_653_7,B_CMX01024B,CC,89.0,1,300
station_2795_0,station_2796_0,B_CMX01024B,CC,82.0,1,300
station_2796_0,station_717_1,B_CMX01024B,CC,37.0,1,300
station_2797_0,station_1355_1,B_CMX01024B,CC,71.0,1,300
station_2798_0,station_654_20,B_CMX01024B,CC,63.0,1,300
station_2799_0,station_2789_0,B_CMX01024B,CC,109.0,1,300
station_279_0,station_280_1,B_CMX0100Z1,CC,92.5,2,270
station_279_0,station_281_0,B_CMX0100Z1,CC,314.5,2,270
station_27_0,station_1195_1,B_CMX0300L4,MB,1775.6,5,210
station_27_0,station_1360_0,B_CMX0200L1,METRO,168.0,3,240
station_27_0,station_1426_0,B_CMX0300L4,MB,574.0,3,210
station_27_0,station_1991_1,B_CMX050168,RTP,315.0,3,180
station_27_0,station_459_0,B_CMX01011A,CC,70.0,1,300
station_27_0,station_459_0,B_CMX01011B,CC,70.0,1,300
station_27_0,station_459_0,B_CMX01011C,CC,70.0,1,300
station_27_0,station_459_0,B_CMX01011D,CC,70.0,1,300
station_27_0,station_459_0,B_CMX01011E,CC,70.0,1,300
station_27_0,station_459_0,B_CMX01011F,CC,70.0,1,300
station_27_0,station_461_1,B_CMX0200L5,METRO,180.0,3,180
station_27_0,station_637_1,B_CMX0200LA,METRO,153.0,3,240
station_27_0,station_686_2,B_CMX0400L2,TROLE,191.0,2,480
station_27_0,station_687_0,B_CMX01019A,CC,425.0,1,300
station_27_0,station_687_0,B_CMX01019B,CC,412.0,1,300
station_27_0,station_687_0,B_CMX01019F,CC,359.0,1,300
station_27_0,station_687_0,B_CMX01019I,CC,412.0,2,300
station_27_0,station_687_4,B_CMX01009F,CC,344.0,2,300
station_27_0,station_687_6,B_CMX0200L9,METRO,167.0,3,180
station_27_1,station_457_0,B_CMX01011B,CC,212.0,1,300
station_27_1,station_457_0,B_CMX01011E,CC,212.0,1,300
station_27_2,station_451_2,B_CMX01019G,CC,115.0,1,300
station_2800_0,station_2801_0,B_CMX01024D,CC,97.0,1,300
station_2800_0,station_2814_0,B_CMX01024D,CC,51.0,1,300
station_2800_1,station_2801_1,B_CMX040L12,TROLE,65.0,2,200
station_2800_1,station_3113_0,B_CMX040L12,TROLE,65.0,2,200
station_2801_0,station_2800_0,B_CMX01024D,CC,98.0,1,300
station_2801_0,station_2802_0,B_CMX01024D,CC,76.0,1,300
station_2801_1,station_2800_1,B_CMX040L12,TROLE,65.0,2,200
station_2801_1,station_3112_0,B_CMX040L12,TROLE,65.0,2,200
station_2802_0,station_2803_0,B_CMX01024D,CC,90.0,1,300
station_2802_1,station_2801_0,B_CMX01024D,CC,74.0,1,300
station_2803_0,station_2804_0,B_CMX01024D,CC,70.0,1,300
station_2803_1,station_2802_1,B_CMX01024D,CC,89.0,1,300
station_2804_0,station_2803_1,B_CMX01024D,CC,57.0,1,300
station_2805_0,station_1608_10,B_CMX01024C,CC,69.0,1,300
station_2805_0,station_2813_0,B_CMX01024C,CC,71.0,1,300
station_2806_0,station_2807_0,B_CMX01024C,CC,104.0,1,300
station_2807_0,station_1414_1,B_CMX01024C,CC,73.0,1,300
station_2807_0,station_2810_0,B_CMX01024C,CC,116.0,1,300
station_2808_0,station_1872_0,B_CMX01024C,CC,106.0,1,300
station_2808_0,station_1872_0,B_CMX010Z3D,CC,96.0,1,480
station_2808_0,station_2809_0,B_CMX01024C,CC,777.0,1,300
station_2808_0,station_2893_0,B_CMX010Z3D,CC,67.0,1,480
station_2808_1,station_2808_0,B_CMX010Z3D,CC,27.0,1,480
station_2809_0,station_2808_0,B_CMX01024C,CC,666.0,1,300
station_280_0,station_278_0,B_CMX0100Z1,CC,141.33333333333334,3,270
station_280_0,station_279_0,B_CMX0100Z1,CC,97.0,1,270
station_280_1,station_281_0,B_CMX0100Z1,CC,239.5,2,270
station_2810_0,station_2812_0,B_CMX01024C,CC,67.0,1,300
station_2811_0,station_1735_0,B_CMX01024C,CC,92.0,1,300
station_2812_0,station_2811_0,B_CMX01024C,CC,54.0,1,300
station_2813_0,station_2776_1,B_CMX01024C,CC,74.0,1,300
station_2814_0,station_2065_0,B_CMX01024D,CC,102.0,1,300
station_2815_0,station_2816_0,B_CMX01024D,CC,52.0,1,300
station_2816_0,station_497_65,B_CMX01024D,CC,45.0,1,300
station_2817_0,station_47_6,B_CMX0400L7,TROLE,156.0,2,300
station_2818_0,station_1883_3,B_CMX0400L7,TROLE,85.0,2,300
station_2818_0,station_1884_1,B_CMX0400L7,TROLE,104.0,2,300
station_2819_0,station_1349_3,B_CMX0400L7,TROLE,144.0,2,300
station_2819_0,station_2820_0,B_CMX0400L7,TROLE,130.0,2,300
station_281_0,station_276_0,B_CMX0100Z1,CC,149.25,4,270
station_281_0,station_282_0,B_CMX0100Z1,CC,205.5,4,270
station_2820_0,station_2819_0,B_CMX0400L7,TROLE,119.0,2,300
station_2820_0,station_2821_0,B_CMX0400L7,TROLE,96.0,2,300
station_2821_0,station_2820_0,B_CMX0400L7,TROLE,70.0,2,300
station_2821_0,station_2822_0,B_CMX0400L7,TROLE,154.0,2,300
station_2822_0,station_2823_0,B_CMX0400L7,TROLE,145.0,2,300
station_2822_0,station_2839_0,B_CMX0400L7,TROLE,101.0,2,300
station_2823_0,station_2822_0,B_CMX0400L7,TROLE,156.0,2,300
station_2823_0,station_2824_0,B_CMX0400L7,TROLE,99.0,2,300
station_2824_0,station_2823_0,B_CMX0400L7,TROLE,77.0,2,300
station_2824_0,station_2825_0,B_CMX0400L7,TROLE,111.0,2,300
station_2825_0,station_2825_1,B_CMX0400L7,TROLE,82.0,2,300
station_2825_1,station_2826_0,B_CMX0400L7,TROLE,133.0,2,300
station_2825_2,station_2824_0,B_CMX0400L7,TROLE,137.0,2,300
station_2826_0,station_2827_0,B_CMX0400L7,TROLE,106.0,2,300
station_2826_1,station_2825_2,B_CMX0400L7,TROLE,148.0,2,300
station_2827_0,station_1603_0,B_CMX0400L7,TROLE,101.0,2,300
station_2827_0,station_2826_1,B_CMX0400L7,TROLE,119.0,2,300
station_2828_0,station_2829_0,B_CMX0400L7,TROLE,117.0,2,300
station_2828_1,station_2838_1,B_CMX010Z3A,CC,46.0,1,480
station_2828_1,station_2838_1,B_CMX010Z3B,CC,46.0,1,480
station_2828_2,station_2829_4,B_CMX010Z3A,CC,52.0,1,480
station_2828_2,station_2829_4,B_CMX010Z3B,CC,52.0,1,480
station_2829_0,station_2829_1,B_CMX0400L7,TROLE,122.0,2,300
station_2829_0,station_2838_0,B_CMX0400L7,TROLE,224.0,2,300
station_2829_1,station_1172_1,B_CMX0400L7,TROLE,188.0,2,300
station_2829_1,station_2829_0,B_CMX0400L7,TROLE,106.0,2,300
station_2829_2,station_2829_3,B_CMX010Z3A,CC,61.0,1,480
station_2829_2,station_2829_3,B_CMX010Z3B,CC,61.0,1,480
station_2829_3,station_2828_1,B_CMX010Z3A,CC,83.0,1,480
station_2829_3,station_2828_1,B_CMX010Z3B,CC,83.0,1,480
station_2829_4,station_2829_5,B_CMX010Z3A,CC,47.0,1,480
station_2829_4,station_2829_5,B_CMX010Z3B,CC,47.0,1,480
station_2829_5,station_2829_6,B_CMX010Z3A,CC,54.0,1,480
station_2829_5,station_2829_6,B_CMX010Z3B,CC,54.0,1,480
station_2829_6,station_1172_3,B_CMX010Z3A,CC,74.0,1,480
station_2829_6,station_1172_3,B_CMX010Z3B,CC,74.0,1,480
station_282_0,station_283_0,B_CMX0100Z1,CC,102.0,2,270
station_282_0,station_289_0,B_CMX0100Z1,CC,360.0,2,270
station_2830_0,station_1172_1,B_CMX0400L7,TROLE,102.0,2,300
station_2830_0,station_2831_0,B_CMX0400L7,TROLE,84.0,2,300
station_2830_1,station_1172_3,B_CMX010Z3A,CC,66.0,1,480
station_2830_1,station_1172_3,B_CMX010Z3B,CC,66.0,1,480
station_2830_1,station_2831_3,B_CMX010Z3A,CC,49.0,1,480
station_2830_1,station_2831_3,B_CMX010Z3B,CC,49.0,1,480
station_2831_0,station_2831_1,B_CMX0400L7,TROLE,43.0,2,300
station_2831_1,station_1310_1,B_CMX0400L7,TROLE,342.0,2,300
station_2831_2,station_2830_0,B_CMX0400L7,TROLE,93.0,2,300
station_2831_3,station_1310_3,B_CMX010Z3A,CC,222.0,1,480
station_2831_3,station_1310_3,B_CMX010Z3B,CC,222.0,1,480
station_2831_3,station_2830_1,B_CMX010Z3A,CC,47.0,1,480
station_2831_3,station_2830_1,B_CMX010Z3B,CC,47.0,1,480
station_2832_0,station_1310_0,B_CMX0400L7,TROLE,129.0,2,300
station_2832_0,station_2833_2,B_CMX0400L7,TROLE,76.0,2,300
station_2832_1,station_2895_0,B_CMX010Z3B,CC,79.0,1,480
station_2832_2,station_1310_5,B_CMX010Z3B,CC,50.0,1,480
station_2833_0,station_2834_0,B_CMX0400L7,TROLE,96.0,2,300
station_2833_1,station_2832_0,B_CMX0400L7,TROLE,76.0,2,300
station_2833_2,station_2833_0,B_CMX0400L7,TROLE,42.0,2,300
station_2834_0,station_1309_0,B_CMX0400L7,TROLE,122.0,2,300
station_2834_0,station_2833_1,B_CMX0400L7,TROLE,156.0,2,300
station_2834_1,station_1309_0,B_CMX010Z3F,CC,48.0,1,480
station_2834_1,station_1309_0,B_CMX010Z3G,CC,48.0,1,480
station_2834_1,station_1309_0,B_CMX010Z3H,CC,47.0,1,480
station_2834_1,station_2869_1,B_CMX010Z3F,CC,52.0,1,480
station_2834_1,station_2869_1,B_CMX010Z3G,CC,52.0,1,480
station_2834_1,station_2869_1,B_CMX010Z3H,CC,52.0,1,480
station_2835_0,station_1308_1,B_CMX0400L7,TROLE,192.0,2,300
station_2835_0,station_1309_0,B_CMX0400L7,TROLE,171.0,2,300
station_2835_1,station_1309_0,B_CMX010Z3F,CC,61.0,1,480
station_2835_1,station_1309_0,B_CMX010Z3G,CC,61.0,1,480
station_2835_1,station_1309_0,B_CMX010Z3H,CC,61.0,1,480
station_2835_1,station_2836_1,B_CMX010Z3F,CC,81.0,1,480
station_2835_1,station_2836_1,B_CMX010Z3G,CC,81.0,1,480
station_2835_1,station_2836_1,B_CMX010Z3H,CC,81.0,1,480
station_2836_0,station_2835_0,B_CMX0400L7,TROLE,80.0,2,300
station_2836_1,station_1308_3,B_CMX010Z3F,CC,67.0,1,480
station_2836_1,station_1308_3,B_CMX010Z3G,CC,67.0,1,480
station_2836_1,station_1308_3,B_CMX010Z3H,CC,67.0,1,480
station_2836_1,station_2835_1,B_CMX010Z3F,CC,89.0,1,480
station_2836_1,station_2835_1,B_CMX010Z3G,CC,89.0,1,480
station_2836_1,station_2835_1,B_CMX010Z3H,CC,89.0,1,480
station_2837_0,station_2831_2,B_CMX0400L7,TROLE,96.0,2,300
station_2837_1,station_2831_3,B_CMX010Z3A,CC,56.0,1,480
station_2837_1,station_2831_3,B_CMX010Z3B,CC,56.0,1,480
station_2838_0,station_1230_3,B_CMX0400L7,TROLE,108.0,2,300
station_2838_1,station_1230_6,B_CMX010Z3A,CC,60.0,1,480
station_2838_1,station_1230_6,B_CMX010Z3B,CC,60.0,1,480
station_2838_2,station_2828_2,B_CMX010Z3A,CC,52.0,1,480
station_2838_2,station_2828_2,B_CMX010Z3B,CC,52.0,1,480
station_2839_0,station_2821_0,B_CMX0400L7,TROLE,80.0,2,300
station_283_0,station_281_0,B_CMX0100Z1,CC,289.0,2,270
station_283_0,station_289_0,B_CMX0100Z1,CC,257.0,2,270
station_2840_0,station_1306_4,B_CMX0400L7,TROLE,230.0,2,300
station_2840_0,station_2842_0,B_CMX0400L7,TROLE,171.0,2,300
station_2841_0,station_1307_0,B_CMX0400L7,TROLE,253.0,2,300
station_2841_0,station_1308_0,B_CMX0400L7,TROLE,139.0,2,300
station_2841_1,station_2841_2,B_CMX010Z3F,CC,51.0,1,480
station_2841_1,station_2841_2,B_CMX010Z3G,CC,51.0,1,480
station_2841_1,station_2841_2,B_CMX010Z3H,CC,51.0,1,480
station_2841_2,station_1307_1,B_CMX010Z3F,CC,78.0,1,480
station_2841_2,station_1307_1,B_CMX010Z3G,CC,78.0,1,480
station_2841_2,station_1307_1,B_CMX010Z3H,CC,78.0,1,480
station_2841_2,station_2841_3,B_CMX010Z3F,CC,72.0,1,480
station_2841_2,station_2841_3,B_CMX010Z3G,CC,72.0,1,480
station_2841_2,station_2841_3,B_CMX010Z3H,CC,72.0,1,480
station_2841_3,station_1308_0,B_CMX010Z3F,CC,47.0,1,480
station_2841_3,station_1308_0,B_CMX010Z3G,CC,47.0,1,480
station_2841_3,station_1308_0,B_CMX010Z3H,CC,47.0,1,480
station_2842_0,station_1307_0,B_CMX0400L7,TROLE,82.0,2,300
station_2842_0,station_2840_0,B_CMX0400L7,TROLE,175.0,2,300
station_2842_1,station_2873_0,B_CMX010Z3G,CC,91.0,1,480
station_2842_1,station_2873_0,B_CMX010Z3H,CC,92.0,1,480
station_2843_0,station_2844_0,B_CMX01025B,CC,54.0,1,480
station_2843_1,station_1740_1,B_CMX01025C,CC,48.0,1,480
station_2843_1,station_1740_1,B_CMX01025D,CC,47.0,1,480
station_2843_1,station_1740_1,B_CMX01025E,CC,48.0,1,480
station_2843_1,station_534_17,B_CMX01025B,CC,96.0,1,480
station_2843_1,station_534_17,B_CMX01025C,CC,99.0,1,480
station_2843_1,station_534_17,B_CMX01025D,CC,98.0,1,480
station_2844_0,station_2845_0,B_CMX01025B,CC,52.0,1,480
station_2844_1,station_2843_1,B_CMX01025B,CC,65.0,1,480
station_2845_0,station_2846_0,B_CMX01025B,CC,76.0,1,480
station_2845_1,station_2844_1,B_CMX01025B,CC,57.0,1,480
station_2846_0,station_2847_0,B_CMX01025B,CC,69.0,1,480
station_2846_1,station_2845_1,B_CMX01025B,CC,84.0,1,480
station_2847_0,station_2309_1,B_CMX01025B,CC,57.0,1,480
station_2847_0,station_2846_1,B_CMX01025B,CC,66.0,1,480
station_2848_0,station_2309_1,B_CMX01025B,CC,59.0,1,480
station_2849_0,station_1744_2,B_CMX01025C,CC,73.0,1,480
station_2849_0,station_1744_2,B_CMX01025D,CC,73.0,1,480
station_2849_1,station_1743_1,B_CMX01025C,CC,76.0,1,480
station_2849_1,station_1743_1,B_CMX01025D,CC,76.0,1,480
station_284_0,station_285_0,B_CMX0100Z1,CC,173.66666666666666,3,270
station_2850_0,station_1746_2,B_CMX01025C,CC,50.0,1,480
station_2850_0,station_1746_2,B_CMX01025D,CC,50.0,1,480
station_2850_1,station_1744_1,B_CMX01025C,CC,38.0,1,480
station_2850_1,station_1744_1,B_CMX01025D,CC,38.0,1,480
station_2851_0,station_1749_3,B_CMX01025C,CC,57.0,1,480
station_2851_0,station_1749_3,B_CMX01025D,CC,57.0,1,480
station_2851_0,station_1749_3,B_CMX01025E,CC,57.0,1,480
station_2851_1,station_1748_4,B_CMX01025C,CC,56.0,1,480
station_2851_1,station_1748_4,B_CMX01025D,CC,56.0,1,480
station_2851_1,station_1748_4,B_CMX01025E,CC,56.0,1,480
station_2852_0,station_2273_1,B_CMX01025C,CC,109.0,1,480
station_2852_0,station_2273_1,B_CMX01025E,CC,108.0,1,480
station_2852_0,station_2853_0,B_CMX01025C,CC,294.0,1,480
station_2852_0,station_2853_0,B_CMX01025E,CC,294.0,1,480
station_2853_0,station_2854_0,B_CMX01025C,CC,96.0,1,480
station_2853_0,station_2854_0,B_CMX01025E,CC,96.0,1,480
station_2854_0,station_2283_1,B_CMX01025C,CC,231.0,1,480
station_2854_0,station_2283_1,B_CMX01025E,CC,231.0,1,480
station_2854_0,station_2852_0,B_CMX01025C,CC,389.0,1,480
station_2854_0,station_2852_0,B_CMX01025E,CC,389.0,1,480
station_2855_0,station_2276_1,B_CMX01025E,CC,90.0,1,480
station_2855_0,station_2285_1,B_CMX01025C,CC,192.0,1,480
station_2855_0,station_2285_1,B_CMX01025E,CC,192.0,1,480
station_2855_0,station_2856_0,B_CMX01025C,CC,144.0,1,480
station_2856_0,station_2283_1,B_CMX01025C,CC,139.0,1,480
station_2857_0,station_1741_1,B_CMX01025C,CC,66.0,1,480
station_2857_0,station_1741_1,B_CMX01025D,CC,66.0,1,480
station_2857_0,station_1741_1,B_CMX01025E,CC,66.0,1,480
station_2857_0,station_2843_1,B_CMX01025C,CC,88.0,1,480
station_2857_0,station_2843_1,B_CMX01025D,CC,88.0,1,480
station_2858_0,station_1745_2,B_CMX01025C,CC,79.0,1,480
station_2858_0,station_1745_2,B_CMX01025D,CC,79.0,1,480
station_2858_0,station_1745_2,B_CMX01025E,CC,79.0,1,480
station_2858_0,station_1746_3,B_CMX01025C,CC,53.0,1,480
station_2858_0,station_1746_3,B_CMX01025D,CC,53.0,1,480
station_2859_0,station_1748_3,B_CMX01025C,CC,54.0,1,480
station_2859_0,station_1748_3,B_CMX01025D,CC,54.0,1,480
station_2859_0,station_1748_3,B_CMX01025E,CC,54.0,1,480
station_285_0,station_287_0,B_CMX0100Z1,CC,58.0,3,270
station_2861_0,station_2861_1,B_CMX010Z3A,CC,42.0,1,480
station_2861_0,station_2866_0,B_CMX010Z3A,CC,46.0,1,480
station_2861_1,station_2861_0,B_CMX010Z3A,CC,48.0,1,480
station_2861_1,station_2862_0,B_CMX010Z3A,CC,60.0,1,480
station_2862_0,station_2861_1,B_CMX010Z3A,CC,56.0,1,480
station_2862_0,station_2862_1,B_CMX010Z3A,CC,34.0,1,480
station_2862_1,station_2862_0,B_CMX010Z3A,CC,32.0,1,480
station_2862_1,station_2863_0,B_CMX010Z3A,CC,75.0,1,480
station_2863_0,station_2862_1,B_CMX010Z3A,CC,84.0,1,480
station_2863_0,station_2864_0,B_CMX010Z3A,CC,76.0,1,480
station_2864_0,station_2865_0,B_CMX010Z3A,CC,56.0,1,480
station_2864_1,station_2863_0,B_CMX010Z3A,CC,47.0,1,480
station_2865_0,station_1310_2,B_CMX010Z3A,CC,66.0,1,480
station_2865_1,station_2864_1,B_CMX010Z3A,CC,47.0,1,480
station_2867_0,station_2867_1,B_CMX010Z3C,CC,37.0,1,480
station_2867_0,station_2867_1,B_CMX010Z3D,CC,37.0,1,480
station_2867_0,station_2867_1,B_CMX010Z3E,CC,37.0,1,480
station_2867_0,station_2867_1,B_CMX010Z3F,CC,37.0,1,480
station_2867_0,station_2867_1,B_CMX010Z3G,CC,37.0,1,480
station_2867_0,station_2867_1,B_CMX010Z3H,CC,37.0,1,480
station_2867_0,station_2868_0,B_CMX010Z3C,CC,66.0,1,480
station_2867_0,station_2868_0,B_CMX010Z3D,CC,66.0,1,480
station_2867_0,station_2868_0,B_CMX010Z3E,CC,66.0,1,480
station_2867_0,station_2868_0,B_CMX010Z3F,CC,66.0,1,480
station_2867_0,station_2868_0,B_CMX010Z3G,CC,66.0,1,480
station_2867_0,station_2868_0,B_CMX010Z3H,CC,66.0,1,480
station_2867_1,station_1232_6,B_CMX010Z3C,CC,49.0,1,480
station_2867_1,station_1232_6,B_CMX010Z3D,CC,49.0,1,480
station_2867_1,station_1232_6,B_CMX010Z3E,CC,49.0,1,480
station_2867_1,station_1232_6,B_CMX010Z3F,CC,49.0,1,480
station_2867_1,station_1232_6,B_CMX010Z3G,CC,49.0,1,480
station_2867_1,station_1232_6,B_CMX010Z3H,CC,49.0,1,480
station_2868_0,station_2868_1,B_CMX010Z3C,CC,37.0,1,480
station_2868_0,station_2868_1,B_CMX010Z3D,CC,37.0,1,480
station_2868_0,station_2868_1,B_CMX010Z3E,CC,37.0,1,480
station_2868_0,station_2868_1,B_CMX010Z3F,CC,37.0,1,480
station_2868_0,station_2868_1,B_CMX010Z3G,CC,37.0,1,480
station_2868_0,station_2868_1,B_CMX010Z3H,CC,37.0,1,480
station_2868_1,station_1169_1,B_CMX010Z3C,CC,59.0,1,480
station_2868_1,station_1169_1,B_CMX010Z3D,CC,59.0,1,480
station_2868_1,station_1169_1,B_CMX010Z3E,CC,59.0,1,480
station_2868_1,station_1169_1,B_CMX010Z3F,CC,59.0,1,480
station_2868_1,station_1169_1,B_CMX010Z3G,CC,59.0,1,480
station_2868_1,station_1169_1,B_CMX010Z3H,CC,59.0,1,480
station_2868_1,station_2868_2,B_CMX010Z3C,CC,44.0,1,480
station_2868_1,station_2868_2,B_CMX010Z3D,CC,44.0,1,480
station_2868_1,station_2868_2,B_CMX010Z3E,CC,44.0,1,480
station_2868_1,station_2868_2,B_CMX010Z3F,CC,44.0,1,480
station_2868_1,station_2868_2,B_CMX010Z3G,CC,44.0,1,480
station_2868_1,station_2868_2,B_CMX010Z3H,CC,44.0,1,480
station_2868_2,station_2867_0,B_CMX010Z3C,CC,63.0,1,480
station_2868_2,station_2867_0,B_CMX010Z3D,CC,63.0,1,480
station_2868_2,station_2867_0,B_CMX010Z3E,CC,62.0,1,480
station_2868_2,station_2867_0,B_CMX010Z3F,CC,63.0,1,480
station_2868_2,station_2867_0,B_CMX010Z3G,CC,63.0,1,480
station_2868_2,station_2867_0,B_CMX010Z3H,CC,63.0,1,480
station_2869_0,station_2834_1,B_CMX010Z3F,CC,77.0,1,480
station_2869_0,station_2834_1,B_CMX010Z3G,CC,77.0,1,480
station_2869_0,station_2834_1,B_CMX010Z3H,CC,77.0,1,480
station_2869_1,station_2869_2,B_CMX010Z3F,CC,30.0,1,480
station_2869_1,station_2869_2,B_CMX010Z3G,CC,30.0,1,480
station_2869_1,station_2869_2,B_CMX010Z3H,CC,30.0,1,480
station_2869_2,station_1417_2,B_CMX010Z3F,CC,79.0,1,480
station_2869_2,station_1417_2,B_CMX010Z3G,CC,79.0,1,480
station_2869_2,station_1417_2,B_CMX010Z3H,CC,79.0,1,480
station_286_0,station_281_0,B_CMX0100Z1,CC,438.0,2,270
station_286_0,station_283_0,B_CMX0100Z1,CC,152.0,2,270
station_2870_0,station_2871_0,B_CMX010Z3F,CC,70.0,1,480
station_2870_0,station_2898_0,B_CMX010Z3F,CC,47.0,1,480
station_2871_0,station_2870_0,B_CMX010Z3F,CC,66.0,1,480
station_2871_0,station_2872_0,B_CMX010Z3F,CC,141.0,1,480
station_2872_0,station_2871_0,B_CMX010Z3F,CC,136.0,1,480
station_2872_0,station_574_6,B_CMX010Z3F,CC,106.0,1,480
station_2873_0,station_2874_0,B_CMX010Z3G,CC,124.0,1,480
station_2873_0,station_2874_0,B_CMX010Z3H,CC,125.0,1,480
station_2873_1,station_2912_0,B_CMX010Z3G,CC,46.0,1,480
station_2873_1,station_2912_0,B_CMX010Z3H,CC,47.0,1,480
station_2874_0,station_2875_0,B_CMX010Z3G,CC,67.0,1,480
station_2874_0,station_2875_0,B_CMX010Z3H,CC,67.0,1,480
station_2874_1,station_2873_1,B_CMX010Z3G,CC,120.0,1,480
station_2874_1,station_2873_1,B_CMX010Z3H,CC,120.0,1,480
station_2875_0,station_1306_5,B_CMX010Z3G,CC,74.0,1,480
station_2875_0,station_1306_5,B_CMX010Z3H,CC,73.0,1,480
station_2875_0,station_2874_1,B_CMX010Z3G,CC,70.0,1,480
station_2875_0,station_2874_1,B_CMX010Z3H,CC,70.0,1,480
station_2876_0,station_2877_0,B_CMX010Z3G,CC,74.0,1,480
station_2877_0,station_2878_0,B_CMX010Z3G,CC,68.0,1,480
station_2878_0,station_2878_1,B_CMX010Z3G,CC,47.0,1,480
station_2878_1,station_2878_2,B_CMX010Z3G,CC,41.0,1,480
station_2878_2,station_2879_0,B_CMX010Z3G,CC,46.0,1,480
station_2878_3,station_2879_0,B_CMX010Z3H,CC,77.0,1,480
station_2878_4,station_2878_5,B_CMX010Z3H,CC,35.0,1,480
station_2878_5,station_2885_2,B_CMX010Z3H,CC,68.0,1,480
station_2879_0,station_2880_0,B_CMX010Z3G,CC,62.0,1,480
station_2879_0,station_2880_0,B_CMX010Z3H,CC,62.0,1,480
station_2879_1,station_2878_4,B_CMX010Z3H,CC,44.0,1,480
station_287_0,station_286_0,B_CMX0100Z1,CC,53.5,4,270
station_2880_0,station_2908_0,B_CMX010Z3G,CC,57.0,1,480
station_2880_0,station_2908_0,B_CMX010Z3H,CC,59.0,1,480
station_2880_0,station_2910_0,B_CMX010Z3G,CC,67.0,1,480
station_2880_0,station_2910_0,B_CMX010Z3H,CC,68.0,1,480
station_2881_0,station_2882_0,B_CMX010Z3H,CC,68.0,1,480
station_2882_0,station_2883_0,B_CMX010Z3H,CC,58.0,1,480
station_2883_0,station_2117_2,B_CMX010Z3H,CC,53.0,1,480
station_2883_0,station_2884_0,B_CMX010Z3H,CC,43.0,1,480
station_2884_0,station_2885_0,B_CMX010Z3H,CC,74.0,1,480
station_2884_1,station_2883_0,B_CMX010Z3H,CC,38.0,1,480
station_2885_0,station_2885_1,B_CMX010Z3H,CC,35.0,1,480
station_2885_1,station_2878_3,B_CMX010Z3H,CC,51.0,1,480
station_2885_2,station_2885_3,B_CMX010Z3H,CC,30.0,1,480
station_2885_3,station_2884_1,B_CMX010Z3H,CC,77.0,1,480
station_2886_0,station_1864_0,B_CMX010Z3E,CC,58.0,1,480
station_2886_0,station_2889_0,B_CMX010Z3E,CC,48.0,1,480
station_2887_0,station_1415_1,B_CMX010Z3E,CC,102.0,1,480
station_2888_0,station_1855_0,B_CMX010Z3C,CC,64.0,1,480
station_2888_0,station_1855_0,B_CMX010Z3E,CC,65.0,1,480
station_2888_0,station_2889_0,B_CMX010Z3C,CC,68.0,1,480
station_2888_0,station_2889_0,B_CMX010Z3E,CC,68.0,1,480
station_2889_0,station_2886_0,B_CMX010Z3E,CC,51.0,1,480
station_2889_0,station_2888_0,B_CMX010Z3C,CC,67.0,1,480
station_2889_0,station_2888_0,B_CMX010Z3E,CC,67.0,1,480
station_2889_0,station_2890_0,B_CMX010Z3C,CC,64.0,1,480
station_288_0,station_284_0,B_CMX0100Z1,CC,235.66666666666666,3,270
station_2890_0,station_1416_1,B_CMX010Z3C,CC,49.0,1,480
station_2890_0,station_2889_0,B_CMX010Z3C,CC,67.0,1,480
station_2891_0,station_1416_2,B_CMX010Z3C,CC,74.0,1,480
station_2891_0,station_1866_3,B_CMX010Z3C,CC,70.0,1,480
station_2892_0,station_1416_1,B_CMX010Z3D,CC,70.0,1,480
station_2892_0,station_2915_0,B_CMX010Z3D,CC,74.0,1,480
station_2893_0,station_2894_0,B_CMX010Z3D,CC,49.0,1,480
station_2894_0,station_2808_1,B_CMX010Z3D,CC,93.0,1,480
station_2895_0,station_2896_0,B_CMX010Z3B,CC,65.0,1,480
station_2895_1,station_2832_2,B_CMX010Z3B,CC,87.0,1,480
station_2896_0,station_2895_1,B_CMX010Z3B,CC,62.0,1,480
station_2896_0,station_2897_0,B_CMX010Z3B,CC,92.0,1,480
station_2897_0,station_2896_0,B_CMX010Z3B,CC,90.0,1,480
station_2898_0,station_1307_1,B_CMX010Z3F,CC,47.0,1,480
station_2899_0,station_2900_0,B_CMX010Z3G,CC,60.0,1,480
