geo_cluster,n_stops,n_station_ids_tras_paso2,n_agencias,agencias,nombres
777,12,6,4,"['CC', 'MB', 'RTP', 'TROLE']","['Camino de la Unión - Camino de la Liga', 'Deportivo Los Galeana', 'José Loreto Fabela - Puerto de Mazatlán', 'José Loreto Fabela y Cam. de la Liga', 'José Loreto Fabela y Camino de la Liga', 'José Loreto Fabela y Pto. Mazatlán', 'Loreto Fabela - Puerto Mazatlán', 'Puerto de Mazatlán']"
687,12,7,3,"['CC', 'METRO', 'TROLE']","['Base', 'Calle 77 - Av. 6', 'Eje 1 Sur - Av. 8 Calle 77', 'Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 73', 'Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 77', 'Oriente 217 y Viaducto Río de la Piedad', 'Puebla', 'Viaducto y Metro Puebla']"
335,12,9,3,"['CBB', 'CC', 'RTP']","['1ra Francisco Villa', 'Apango', 'Cuautepec', 'Francisco Aguilar', 'Francisco Ignacio Madero', 'Francisco Villa', 'Mauricio Gómez', 'Palmerin', 'Primera Cerrada Venustano Carranza y Franciso Ignacio Madero']"
350,12,10,3,"['CC', 'MB', 'METRO']","['Buenavista', 'México Tenochtitlan', 'México Tenochtitlan ', 'Ponciano Arriaga y Puente de Alvarado', 'Puente de Alvarado - Buenavista', 'Puente de Alvarado - Insurgentes', 'Puente de Alvarado - Metro Revolución', 'Revolución', 'Ribera de San Cosme - González Martínez', 'Ribera de San Cosme - Insurgentes']"
390,12,7,2,"['CC', 'RTP']","['Av. de los Andes - Sierra Mojada', 'Coordillera de los Andes - Sierra Mojada', 'Montes Urales - Av. de los Andes', 'Montes Urales - Coordillera de los Andes', 'Paseo de las Palmas - Sierra Gamon', 'Paseo de las Palmas - Sierra Gamón', 'Paseo de las Palmas - Sierra Mojada', 'Sierra Gamon - Paseo de las Palmas', 'Sierra Gamón - Paseo de las Palmas', 'Sierra Mojada - Coordillera de los Andes', 'Sierra Mojada - Prado Norte']"
624,12,11,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Manuel Avila Camacho - Batalla de Celaya', 'Anillo Periférico Blvd. Manuel Avila Camacho - Horacio', 'Av. Homero y Benito Pérez', 'Av. Homero y Blaise Pascal', 'Av. Horacio y Juan Vazquez', 'Av. Horacio y Luis Vives', 'Blvd. Manuel Avila C. y Av. de Horacio', 'Blvd. Manuel Avila C. y García Conde', 'Blvd. Manuel Avila C. y Homero', 'Homero', 'Periférico - Horacio']"
653,12,9,2,"['CC', 'TROLE']","['Dr. Andrade', 'Dr. José Terres - Dr. José María Vértiz', 'Dr. Olvera y Dr. Andrade', 'Dr. Olvera y Dr. Vertiz', 'Dr. Vértiz', 'Eje 2A Sur Dr. Balmis - Dr. Andrade', 'Eje 2A Sur Dr. Balmis - Dr. José María Vértiz', 'Sobre  Dr. Balmis y Dr. J. M. Vertiz', 'Sobre Dr. J. M. Vertiz y Dr. Balmis', 'Sobre Dr. J. M. Vertiz y Dr. Martínez del Río']"
545,11,8,2,"['CC', 'RTP']","['Alta Tensión - Camino a Santiago', 'Autopista México-Cuernavaca', 'Autopista México-Cuernavaca - Retorno', 'Autopista México-Cuernavaca y Retorno', 'Base Carretera México-Cuernavaca - Caseta de Cobro', 'Camino a Santiago - Violeta', 'Camino a Santiago - Volcan Xitle', 'Camino a Santiago y Alta Tensión', 'Camino a Santiago y Violeta', 'Camino a Santiago y Volvan Xitle', 'Carretera México-Cuernavaca - Paso a Desnivel']"
485,11,8,2,"['CC', 'RTP']","['16 de Septiembre', 'Carretera Federal a Cuernavaca - Calle Tlatempa', 'Carretera Federal a Cuernavaca - El Clavelito antes de 5 de Mayo', 'Carretera Federal a Cuernavaca - Tlatempa', 'Clavelito', 'El Clavelito', 'Kilometro 21', 'Km 21', 'Km 23.5', 'México-Cuernavaca Libre - Clavelito']"
525,11,7,3,"['CC', 'RTP', 'TL']","['Acueducto - La Noria', 'Antiguo Camino a Xochimilco - 20 de Noviembre', 'Antiguo Camino a Xochimilco - Guadalupe Inclan Ramírez', 'Guadalupe Inclan Ramírez - 20 de Noviembre', 'Guadalupe Inclan Ramírez - Antiguo Camino a Xochimilco', 'Guadalupe Inclan Ramírez - Conalep 12', 'Guadalupe Inclan Ramírez - La Noria', 'La Noria']"
483,11,10,3,"['CC', 'MB', 'RTP']","['Av. Insurgentes Sur - México 95D', 'El Caminero', 'Insurgentes Sur', 'Insurgentes y Autopista México-Cuernavaca', 'La Joya', 'La Joya y Insurgentes', 'Michoacan', 'Tlalcoligia - Chichimecas', 'Tlalpan - La Joya', 'Tlalpan e Insurgentes', 'Tlalpan y La Joya']"
578,11,7,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Cafetales', 'Anillo Periférico Blvd. Adolfo Ruiz Cortines - Puente 2', 'Anillo Periférico Canal de Garay - Cafetales', 'Blvd. Adolfo Ruíz Cortines', 'Periférico - Cafetales', 'Periférico - Eje 3 Oriente Cafetales', 'Sobre Av. De la Hacienda y Calz. Acoxpa', 'Sobre Calz. Acoxpa y Av. De la Hacienda']"
2437,11,9,2,"['CC', 'RTP']","['5 de Mayo', 'Av. Luz y Fuerza', 'Cda. De 5 de Mayo', 'Cerrada 5 de Mayo', 'Frente a 492', 'Frente a Plaza Centenario', 'Lomas de Plateros', 'Mejia Delgado']"
1528,11,10,2,"['CC', 'TROLE']","['Av. Valle Alto y Av. Tepatitlán', 'Av. Valle Alto y Av. Valle del Zambezi', 'Av. Valle Alto y Av. del  Valle del Yang - Tse', 'Av. Valle Alto y Valle del Yanise', 'Av. del  Valle del Yang-Tse y Av. Valle Alto', 'San Felipe de Jesús', 'Sierra Hermosa', 'Tepatitlan', 'Valle Yukón', 'Valle Zambezi', 'Valle de Yang Tse']"
1006,11,11,2,"['CC', 'RTP']","['Av. Universidad - Laboratorios Chopo Universidad', 'Av. Universidad - Plaza Universidad', 'Eje 8 Popocatepetl - Av. Universidad', 'Eje 8 Sur José María Rico', 'Eje 8 Sur José María Rico - Nicolas San Juan', 'Gabriel Mancera', 'José María Rico y Eje 8 Sur - Gabriel Mancera', 'José María Rico y Universidad', 'Parroquia', 'Universidad - Parroquia', 'Universidad - Popocatepetl']"
167,11,8,3,"['CC', 'METRO', 'RTP']","['Circuito Interior - Congreso de la Unión', 'Circuito Interior - Metro Consulado', 'Circuito Interior - Norte 58-A', 'Circuito Interior - Tetela del Oro', 'Consulado', 'Honorable Congreso de la Unión - Río Consulado', 'Metro Consulado', 'Río Consulado 2010', 'Río Consulado 275']"
920,11,9,2,"['CC', 'RTP']","['Calz. de Tlalpan - Calz. del Hueso', 'Calz. de Tlalpan - Esfuerzo', 'Calz. de Tlalpan - Plazuela Benito Juárez', 'Sobre Calz. De Tlalpan y Calz. Del Hueso', 'Sobre Calz. De Tlalpan y Esfuerzo', 'Sobre Calz. De Tlalpan y Juárez', 'Sobre Calz. De Tlalpan y pasando Calz. Del Hueso', 'Tlalpan - UVM', 'Tlalpan y Calz. del Hueso', 'Tlalpan y el Vergel', 'Tlapan - Calz. del Hueso']"
2444,11,7,2,"['CC', 'RTP']","['Abubillas', 'Cerrada de Perdiz', 'Cucuru', 'Curucu', 'Gerifalte', 'Milano', 'Presa']"
546,11,8,2,"['CC', 'RTP']","['Autopista - Xochipilli', 'Autopista - Xochupilli', 'Autopista México-Cuernavaca - Puente Peatonal Violeta', 'Autopista México-Cuernavaca - Xochipilli  Puente Blanco', 'Autopista México-Cuernavaca y Puente Blanco', 'Autopista México-Cuernavaca y Xochipilli Puente Blanco', 'Camino a Santiago - Cipres', 'Carretera México Cuernavaca - Policia Federal', 'Carretera México-Cuernavaca - Puente Blanco', 'Puente Peatonal Caseta Xochipilli', 'Puente peatonal Caseta']"
0,11,6,2,"['RTP', 'TROLE']","['Anillo Periférico Canal de Garay - Periférico', 'Calz. Ermita Iztapalapa - Cerrada Camarillo', 'Calz. Ermita Iztapalapa - Ciro B. Ceballos', 'Calz. Ermita Iztapalapa - Enrique Camarillo', 'Calz. Ermita Iztapalapa - Lirio', 'Calz. Ermita Iztapalapa - Manto', 'Calz. Ermita Iztapalapa - Periférico', 'Calz. Ermita Iztapalapa - Tulipan', 'Tulipán']"
496,11,9,2,"['CC', 'RTP']","['Acoxpa - Club Deportivo Necaxa', 'Acoxpa - Club León', 'Acoxpa - Club Toluca', 'Acoxpa - Las Torres', 'Acoxpa - Plaza Paseo Acoxpa', 'Calz. Acoxpa - Av. de las Torres', 'Frente Centro comercial paseos Acoxpa', 'Sobre Calz. Acoxpa y Av. Acoxpa', 'Sobre Calz. Acoxpa y Club Necaxa']"
563,11,9,3,"['CC', 'METRO', 'RTP']","['Calz. Santa Anita  - Calz. de Tlalpan', 'Calz. de Tlalpan - Cadiz', 'Calz. de Tlalpan - Segovia', 'Calz. de Tlalpan - Viaducto', 'Metro Viaducto', 'Tlalpan - Cádiz', 'Tlalpan - Metro Viaducto', 'Tlalpan - Santa Anita', 'Tlalpan - Segovia', 'Viaducto']"
1022,11,7,3,"['CC', 'METRO', 'TROLE']","['División del Norte', 'Dr. Vértiz', 'Municipio Libre y División del Norte', 'Municipio Libre y Vertiz', 'Municipio Libre y Xochicalco', 'Parque de los Venados', 'Sobre Av. División del Norte y Municipio Libre', 'Sobre Dr. J. M. Vertiz y  Municipio Libre', 'Sobre Dr. J. M. Vertiz y Municipio Libre']"
1113,11,7,5,"['CC', 'MB', 'METRO', 'RTP', 'TROLE']","['Antonio de Loyola y Priv. de Loyola', 'Calz. Ignacio Zaragoza - Av. General Antonio de León', 'Calz. Ignacio Zaragoza - Francisco García Salinas', 'Calz. Ignacio Zaragoza - Fray Jesús Almanza', 'Calz. Ignacio Zaragoza - Metro Tepalcates', 'Priv. de León Loyola y Antonio de León Loyola', 'Priv. de León Loyola y CETRAM Tepalcates', 'Priv. de Loyola y CETRAM Tepalcates', 'Tepalcates']"
1339,11,8,3,"['METRO', 'RTP', 'TROLE']","['16 de Septiembre', 'Aquiles Serdán', 'Aquiles Serdán - Metro Aquiles Serdan', 'Aquiles Serdán - Sauces', 'Parque Vía - 16 de Septiembre', 'Parque Vía - Av. Tezozomoc', 'Parque Vía - Metro Aquiles Serdán', 'Sauces', 'Zempoaltecas']"
605,11,9,2,"['CC', 'RTP']","['Anillo Periférico', 'Anillo Periférico Sur - Altavista', 'Anillo Periférico Sur - Desierto de los Leones', 'Anillo Periférico y Blvd. Adolfo López Mateos', 'Av. Altavista', 'Camino al Desierto de los Leones', 'Periferico', 'Periférico - Altavista', 'Periférico - Desierto de los Leones']"
553,11,9,3,"['CC', 'RTP', 'TL']","['Calz. de Tlalpan - Av. de las Rosas', 'Calz. de Tlalpan - Candelaria', 'Calz. de Tlalpan - Cerro de San Antonio', 'Calz. de Tlalpan - Las Torres', 'Calz. de Tlalpan las Torres', 'Las Torres', 'Tlalpan - Calle G', 'Tlalpan - Las Torres', 'Tlalpan - Tren Ligero Las Torres', 'Tlalpan y las Rosas', 'Tlalpan y las Torres']"
2243,11,9,2,"['CC', 'RTP']","['Av. Hidalgo', 'Av. Miguel Hidalgo - Niños Héroes', 'Av. Miguel Hidalgo y Independencia', 'Av. Miguel Hidalgo y Niños Héroes', 'Av. Miguel Hidalgo y Plaza San Martín', 'Fray Bartolome de las Casas', 'Independencia', 'Niños Héroes', 'Niños Héroes y Fray Bartolomé de las Casas', 'Tlaloc']"
365,10,5,3,"['CC', 'RTP', 'TROLE']","['Eje Central Lázaro Cardenas Retorno', 'Norte 1 F - Poniente 110', 'Poniente 112', 'Poniente 112 - Eje Central Lázaro Cardenas', 'Poniente 112 - Norte 1K', 'Poniente 112 - Norte 3']"
671,10,6,3,"['CC', 'METRO', 'TROLE']","['Dr. Olvera y Eje Central', 'Eje 2A Sur Dr. Balmis - Dr. Barragan', 'Eje 2A Sur Dr. Balmis - Eje Central Lázaro Cardenas', 'Eje Central', 'Manuel J. Othon', 'Obrera']"
1736,10,7,2,"['CC', 'RTP']","['Calz. del Hueso', 'Canal de Miramontes y Calz. Del Hueso', 'Canal de Miramontes y Calzada del Hueso', 'Canal de Miramontes y Rancho Mante', 'Canal de Miramontes y Vista Hermosa', 'Eje 1 Canal de Miramontes - Calz. del Hueso', 'Parma', 'Rancho Mante', 'Rancho Vista Hermosa']"
346,10,6,3,"['CC', 'MB', 'TROLE']","['Abraham González - Secretaría de Gobernación', 'Amajac', 'Antonio Caso', 'Atenas', 'Maestro Antonio Caso - Madrid', 'Morelos  - Paseo de la Reforma', 'Reforma']"
22,10,7,2,"['RTP', 'TROLE']","['Aztahuacán', 'Calz. Ermita Iztapalapa - El Llano', 'Calz. Ermita Iztapalapa - Jalisco', 'Calz. Ermita Iztapalapa - Palmitas', 'Calz. Ermita Iztapalapa - Reforma Urbana', 'Calz. Ermita Iztapalapa - Vocacional No. 7', 'Calz. Ermita Iztapalapa - Zacapexco', 'Palmitas - Ermita Iztapalapa', 'Palmitas - Salvador Allende']"
26,10,6,5,"['CBB', 'CC', 'METRO', 'RTP', 'TROLE']","['Base Cetram Constitución', 'Base Constitución', 'C. C. Constitución de 1917 - Calz. Ermita Iztapalapa Entre Hortencia y Periferico', 'C. C. Metro Constitución de 1917 - Cetram Constitución de 1917 Anden B', 'Calz. Ermita Iztapalapa - Manuel Rojas', 'Calz. Ermita Iztapalapa - Metro Constitución de 1917', 'Constitución de 1917']"
318,10,7,2,"['CC', 'RTP']","['Calle 10', 'Calle 16', 'Calle 28', 'Eje Central y Calle 12', 'Eje Central y Calle 14', 'Eje Central y Calle 28', 'Glorieta Guadalupe', 'Juventino Rosas']"
307,10,6,4,"['CC', 'METRO', 'RTP', 'TROLE']","['Diana', 'Eje Central y Poniente 152', 'Frente a Metro Politécnico', 'Metro Politécnico ', 'Paradero Politécnico', 'Politécnico', 'Politécnico Oriente', 'Politécnico Poniente']"
552,10,7,2,"['CC', 'RTP']","['Calle La Rosa - Calz. de Tlalpan', 'Calz. de Tlalpan - Tezoquipa', 'Tezoquipa', 'Tlalpan - Jojutla', 'Tlalpan - La Rosa', 'Tlalpan - Tezoquipa', 'Tlalpan y Galeana', 'Tlalpan y Tezoquipa']"
995,10,5,3,"['CC', 'METRO', 'RTP']","['Calz. Ermita Iztapalapa  - Metro Mexicaltzingo', 'Calz. Ermita Iztapalapa - La Viga', 'Calz. de la Viga - Calz. Ermita Iztapalapa', 'Ermita I. y La Viga', 'Ermita y La Viga', 'La Viga y Ermita Iztapalapa', 'La Viga y Ermita Iztapalapa 2', 'Mexicaltzingo']"
179,10,7,3,"['CC', 'RTP', 'TROLE']","['Av. Mariano Escobedo y Leon Tolstoi', 'Circuito Interior - Leibnitz', 'Gral. Mariano Escobedo - Tolstoi', 'José Vasconcelos 678', 'Leon Tolstoi', 'Mariano Escobedo', 'Melchor Ocampo 1351', 'Tolstoi', 'Tolstoi - Mariano Escobedo', 'Tolstoi y Mariano Escobedo']"
224,10,4,2,"['CC', 'RTP']","['Andador 18 del Temoluco', 'Andador 23', 'Andador 23 del Temoluco', 'Andador 28', 'Desembocadura', 'Punto 34', 'Punto 35', 'Punto 36']"
951,10,7,3,"['CC', 'METRO', 'RTP']","['Av. Canal del Norte y Congreso de la Unión', 'Canal del Norte', 'Congreso de la Unión y Canal del Norte', 'Congreso de la Unión y Talabarteros ', 'Eje 2 Ote. H Congreso de la Unión y Eje 2 Nte. Canal del Norte', 'Eje 2 Ote. H Congreso de la Unión y Talabarteros', 'Honorable Congreso de la Unión - Canal del Norte', 'Honorable Congreso de la Unión - Talabarteros']"
161,10,6,4,"['CC', 'METRO', 'RTP', 'TROLE']","['Blvd. Puero Aéreo - Aeropuerto', 'Circuito Interior - Aeropuerto Civil', 'Circuito Interior - Metro Terminal Aerea', 'Circuito Interior - Metro terminal Aérea', 'Circuito Interior - Norte 33', 'Circuito Interior -Metro Terminal Aérea', 'Norte 33', 'Terminal Aérea']"
1530,10,6,2,"['CC', 'TROLE']","['Estado de Morelos', 'Estado de Oaxaca', 'Estado de Tabasco', 'Estado de Zacatecas y Estado de Morelos', 'Estado de Zacatecas y Estado de Tabasco', 'Estado de Zacatecas y Mercado Providencia']"
2610,10,10,2,"['CBB', 'RTP']","['Amado Nervo', 'Cebada', 'Chacubo', 'De La Laja', 'Diego de Ordaz', 'Paso Chabacano', 'Polvoras', 'Ruben Dario', 'Vasco de Quiroga', 'Violeta']"
1134,10,5,4,"['CC', 'MB', 'METRO', 'RTP']","['Auditorio', 'C. B. Auditorio Nacional-Paseo de la Reforma - ', 'Paseo de la Reforma - Ruben Dario y Calz. Chivatito', 'Paseo de la Reforma y Auditorio Nacional', 'Paseo de la Reforma y Auditorio Nacional I', 'Paseo de la Reforma y Auditorio Nacional II', 'Paseo de la Reforma y Rubén Darío', 'Paseo de la Reforma y Zoológico']"
113,10,7,2,"['CC', 'MB']","['Circuito Interior - Av Eduardo Molina', 'Circuito Interior - Eduardo Molina', 'Eduardo Molina', 'Eje 3 Ote. Ing Eduardo Molina y Calle Platino', 'Eje 3 Ote. Ing Eduardo Molina y Circuito Interior Río Consulado', 'Eje 3 Ote. Ing Eduardo Molina y Oriente 83', 'Oriente 83 y Norte 76-A', 'Río Consulado']"
2748,10,8,2,"['CBB', 'RTP']","['Av. del Castillo', 'Campos Revolución', 'Francisco Villa', 'Gabriel Guerra', 'Heraldo', 'Lázaro Cardenas', 'Palma', 'Potrero']"
556,10,8,3,"['CC', 'METRO', 'RTP']","['20 de Agosto y Calz. de Tlalpan', 'Calz. de Tlalpan', 'Calz. de Tlalpan - Av. Río Churubusco', 'Calz. de Tlalpan - Metro General Anaya', 'General Anaya', 'Nonoalco', 'Tlalpan - IMSS Sindicato', 'Tlalpan - Metro General Anaya', 'Tlalpan - Río Churubusco']"
710,10,5,2,"['CC', 'RTP']","['Bahía de San Hipolito y Bahía del Espíritu Santo', 'Bahía de San Hipolito y Lago Alberto', 'Bahía de San Hipolito y Marina Nacional', 'Lago Alberto y Lago Xochimilco', 'Laguna de Mayran y Marina Nacional', 'Marina Nacional - Laguna de Mayran ', 'Marina Nacional - Laguna de Mayrán', 'Marina Nacional y Bahía de San Hipolito', 'Marina Nacional y Laguna Mayran']"
744,10,10,3,"['CC', 'RTP', 'TROLE']","['Auer', 'Eje 3 Norte Av. Cuitlahuac - Leopoldo Auer', 'Eje 3 Norte Av. Cuitlahuac - Martínez de la Torre', 'Eje 3 Norte Av. Cuitlahuac - Norte 1G', 'Eje 3 Norte Av. Cuitlahuac - Norte 3A', 'Eje 3 Norte Av. Cuitláhuac - Albéniz', 'Leopoldo Auber', 'Norte 1 H', 'Norte 1-G', 'Norte H1']"
363,10,7,4,"['CC', 'MB', 'METRO', 'RTP']","['CETRAM La Raza BASE', 'Frente a Metro La Raza', 'Insurgentes - CETRAM La Raza', 'Insurgentes - Clave', 'José A. Clave', 'La Raza', 'Meyerbeer - Insurgentes', 'Paradero La Raza']"
354,10,6,3,"['CC', 'MB', 'METRO']","['Buenavista', 'CETRAM Buenavista', 'Eje 1 Norte Mosqueta - Av. de los Insurgentes Norte', 'J. Meneses', 'José Antonio Alzate e Insurgentes', 'Mosqueta y Aldama', 'Norte y Aldama']"
326,10,7,2,"['CC', 'RTP']","['Antonio Roanova', 'Av. Cuauhtepec - Av. Alfredo del Mazo', 'Av. Cuautepec', 'Av. Cuautepec - Alfredo del Mazo', 'Benito Juárez', 'Chalma La Villa', 'Francisco Villa', 'Tenayuca - Chalmita']"
1980,10,7,2,"['CC', 'RTP']","['Av. Estadio Azteca - San Julio', 'Cto. E. Azteca y San Cástulo', 'E. Azteca y San Cástulo', 'Estadio Azteca - San León', 'San Alejandro', 'San Benito', 'San Benjamín', 'San Celso']"
1310,9,6,3,"['CC', 'METRO', 'TROLE']","['Av. Tláhuac', 'Av. Tláhuac - Calzada Taxqueña', 'Av. Tláhuac - Metro Culhuacán', 'Av. Tláhuac - Morelos', 'Culhuacán', 'Eje 9 Sur Calz. Taxqueña - Av Tláhuac']"
1232,9,7,2,"['CC', 'RTP']","['Av. Santa Ana - Eje 1 Ote. Canal de Miramontes', 'Av. Santa Ana - Parroquia', 'Calz. La Virgen', 'Calz. de la Virgen', 'Canal de Miramontes y Calz. De la Virgen', 'Canal de Miramontes y La Virgen', 'Canal de Miramontes y Xotepingo', 'La Virgen y Miramontes', 'Xotepingo']"
2829,9,7,2,"['CC', 'TROLE']","['CECyT 13', 'Eje 9 Sur Calz. Taxqueña - Amacuzac', 'Eje 9 Sur Calz. Taxqueña - CECyT 13', 'Eje 9 Sur Calz. Taxqueña - Erasmo Castellanos', 'Eje 9 Sur Calz. Taxqueña - Parque Culhuacanes I', 'Eje 9 Sur Calz. Taxqueña - Walmart', 'Santa Isabel Tola']"
244,9,5,4,"['CC', 'METRO', 'RTP', 'TROLE']","['CETRAM La Raza BASE', 'Eje 3 Norte Av. Cuitlahuac - Av. Insurgentes Norte', 'Eje Central - Metro La Raza', 'Eje Central Lázaro Cardenas - Metro La Raza', 'Frente a Metro La Raza', 'La Raza', 'Metro La Raza']"
246,9,5,4,"['CC', 'METRO', 'RTP', 'TROLE']","['Eje Central Lázaro Cardenas - Ricarte', 'Frente a Metro Instituto del Petróleo', 'Instituto del Petróleo', 'Instituto del Petróleo n', 'Instituto del Petróleo s', 'Paysandu', 'Poniente 134', 'Ricarte']"
1381,9,7,3,"['MB', 'RTP', 'TROLE']","['Cantera', 'Cantera - Hidalgo', 'General Mariano Salas', 'General Martín Carrera', 'Hospital Infantil La Villa', 'Metro La Villa', 'Miguel Miramon', 'Ticoman - Coquimbo']"
968,9,7,3,"['CC', 'RTP', 'TROLE']","['2a cda. de Tula', 'Calz. Camarones y Norte 87 B', 'Calz. Camarones y Nubia', 'Calz. Camarones y Tula', 'Camarones - Nubia', 'Camarones - Tula', 'Nubia', 'Privada de Tula']"
169,9,8,3,"['CC', 'MB', 'TROLE']","['Circuito Interior - Av. Misterios', 'Circuito Interior - Calzada Guadalupe', 'Circuito Interior - Calzada de Guadalupe', 'Circuito Interior -Calzada de los Misterios', 'Misterios', 'Río Consulado', 'Río Consulado 174']"
207,9,5,2,"['CC', 'RTP']","['Alfonso Reyes', 'Alfonso Reyes y Patriotismo', 'Circuito Interior y Mazatlán', 'Mazatlán', 'Mazatlán y Alfonso Reyes']"
986,9,7,3,"['CC', 'METRO', 'RTP']","['Calz. Ermita Iztapalapa - Cerro de la Estrella', 'Calz. Ermita Iztapalapa - Metro Cerro de la Estrella', 'Calz. Ermita Iztapalapa - Rojo Gómez', 'Cerro de la Estrella', 'Eje 5 Oriente Av. Javier Rojo Gómez - Camino Real a San Lorenzo', 'Eje 5 Oriente Av. Javier Rojo Gómez - Eje 8 Sur Calz. Ermita Iztapalapa', 'Ermita', 'Rojo Gómez']"
967,9,7,3,"['CC', 'RTP', 'TROLE']","['Calz. Camarones y Norte 87', 'Calz. Camarones y Salónica', 'Calz. Camarones y San Lucas', 'Camarones - Salonica', 'Norte 87', 'Salonica', 'Salónica', 'San Lucas']"
158,9,3,2,"['CC', 'RTP']","['Oriente 116', 'Rio Churubusco y Carolos Juan Finlay', 'Rio Churubusco y Oriente 112', 'Rio Churubusco y Oriente 114', 'Rio Churubusco y Oriente 116', 'Río Churubusco - Oriente 116']"
1907,9,5,2,"['CC', 'RTP']","['Av. León de los Aldama - Calpulalpan', 'Av. León de los Aldama - San Juan de los Lagos', 'Av. León de los Aldama y Calpulalpan', 'Av. León de los Aldama y San Juan de los Lagos', 'C. C. León de los Aldama', 'Gobernador Darío López y Calpulalpan', 'Gobernador Darío López y San Juan de los Lagos']"
723,9,7,2,"['CC', 'RTP']","['Av. 504 - Av. 561', 'Av. 504 - Loreto Fabela', 'Av. Oceanía y Alberca Oceanía', 'Av. Oceanía y Deportivo Oceanía', 'Base Av. 504', 'José Loreto Fabela - Av. 565', 'Oceanía - Deportivo Oceanía']"
518,9,5,2,"['CC', 'RTP']","['Base Santiago', 'C. C. Santiago Tepalcatlalpan - Emiliano Zapata y 2 de Abril', 'Cuauhtémoc - Del Trabajo', 'Emiliano Zapata - Constitución', 'Emiliano Zapata - Cuauhtémoc']"
1548,9,9,2,"['RTP', 'TROLE']","['Aquiles Serdán - Av. Rosario y Prados del Rosario', 'Aquiles Serdán - Osa Mayor', 'Av. del Rosario', 'Edificio 26-B', 'Frente a Nissan', 'Hacienda Sotelo', 'Parque Vía - Hacienda de Sotelo', 'Parque Vía - Hacienda de en Medio', 'Soriana El Rosario']"
896,9,7,2,"['CC', 'RTP']","['Anillo Periférico Canal de Garay - Av. Chimalhuacan', 'Anillo Periférico Canal de Garay - Chimalhuacan', 'Circunvalación - Calle 5', 'Circunvalación - Calle 6', 'Circunvalación - Coxcox', 'Circunvalación - Meztli', 'Maxtla - Circunvalación', 'Periférico - Av. Chimalhuacan', 'Tenochtitlan - Circunvalación']"
554,9,9,2,"['CC', 'RTP']","['América', 'Calz. de Tlalpan - Parque San Andres', 'Calzada de Tlalpan - Cerro de Jesús', 'Cerro de Jesús', 'Puerto Rico - Calz. de Tlalpan', 'Tlalpan - América', 'Tlalpan - Miguel Ángel de Quevedo', 'Tlalpan - Puerto Rico', 'Tlalpan - San Andrés']"
